sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label,comment_text_model_minimal_raw,comment_text_model_social_normalized,baseline_label,baseline_confidence,emoji_only,question,negation,slang,code_mixing,very_short,potential_sarcasm,mixed_sentiment,domain_term,annotator_1_label,annotator_1_notes,annotator_2_label,annotator_2_notes,adjudicated_human_label,adjudication_notes,reference_label,reference_label_source
development,7319966724798120710,🥰🥰🥰🥰🥰🥰,7313744314927041797,daviena_retinol,True,52,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,emoji_only;very_short,,🥰🥰🥰🥰🥰🥰,🥰🥰🥰,Positive,0.5,True,False,False,False,False,True,False,False,False,No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Kedua anotator sepakat. Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,human_adjudicated_label
development,7357919904164758277,berarti varian skincare nih gak harus 1 merk ya.. bisa mana yg cocok di kita gitu.. tp tkt coba2..,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,berarti varian skincare nih gak harus 1 merk ya.. bisa mana yg cocok di kita gitu.. tp tkt coba2..,berarti varian skincare nih gak harus 1 merk ya.. bisa mana yg cocok di kita gitu.. tp tkt coba2..,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7357754286313407237,dual-band buat kulit sensitive berjerawat berminyak bagus ga sih 🥺,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,,dual-band buat kulit sensitive berjerawat berminyak bagus ga sih 🥺,dual-band buat kulit sensitive berjerawat berminyak bagus ga sih 🥺,Negative,0.5,False,False,True,True,False,False,False,True,True,Neutral,Komentar bersifat informatif atau kontekstual tanpa pujian maupun keluhan yang dominan.,Neutral,Komentar bersifat informatif atau kontekstual tanpa pujian maupun keluhan yang dominan.,Neutral,Kedua anotator sepakat. Komentar bersifat informatif atau kontekstual tanpa pujian maupun keluhan yang dominan.,Neutral,human_adjudicated_label
development,7367799658213491461,lu pada ngomongin skincare yg malah under 1 juta😂 liat tuh sk 2 tauu ga harganya brp????😂😂,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,,lu pada ngomongin skincare yg malah under 1 juta😂 liat tuh sk 2 tauu ga harganya brp????😂😂,lu pada ngomongin skincare yg malah under 1 juta😂 liat tuh sk 2 tauu ga harganya brp???😂😂,Neutral,0.5,False,True,True,True,False,False,False,False,False,Uncertain,Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,Kedua anotator sepakat. Nada bercanda atau sarkastik membuat polaritas literal dan maksud sebenarnya tidak konsisten.,Uncertain,human_adjudicated_label
development,7366216602360857349,kebetulan LG cr retinol yg bagus..eh viti KK ini muncul maaciw y KK semoga cocok d aku🙏😭,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,,kebetulan LG cr retinol yg bagus..eh viti KK ini muncul maaciw y KK semoga cocok d aku🙏😭,kebetulan LG cr retinol yg bagus..eh viti KK ini muncul maaciw y KK semoga cocok d aku🙏😭,Positive,0.5,False,False,True,True,False,False,False,True,True,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7366126355194430214,"Masa dorskin gak masuk nih, padahal worth it😁",7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,potential_sarcasm;slang,,"Masa dorskin gak masuk nih, padahal worth it😁","Masa dorskin gak masuk nih, padahal worth it😁",Positive,0.5,False,False,True,True,False,False,True,False,True,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7361665562604258053,Aku kalau pake ini nanti glowingnya nurun ke anak cucu nggak ya? 😭,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;question;slang,,Aku kalau pake ini nanti glowingnya nurun ke anak cucu nggak ya? 😭,Aku kalau pake ini nanti glowingnya nurun ke anak cucu nggak ya? 😭,Unknown,0.0,False,True,True,True,True,False,False,False,True,Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,"Adjudikasi menetapkan Uncertain karena bukti polaritas tidak cukup konsisten atau membutuhkan konteks tambahan. Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,human_adjudicated_label
development,7357913341787423493,"kaaa klo kerjanya di lapang kan otomatis kena panas,aman ga ka?",7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"kaaa klo kerjanya di lapang kan otomatis kena panas,aman ga ka?","kaaa klo kerjanya di lapang kan otomatis kena panas,aman ga ka?",Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7357879938664235782,d'alba cocok utk kulit berminyak ga kak?,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,,d'alba cocok utk kulit berminyak ga kak?,d'alba cocok utk kulit berminyak ga kak?,Unknown,0.0,False,True,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7359049180055520006,dalba kl dipake di oily cocok ga?,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,dalba kl dipake di oily cocok ga?,dalba kl dipake di oily cocok ga?,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7358976195483452166,"aku pake SK II ga cocok malah bruntus, jd ganti ke Kiehl's ga kalah nampol. Cm sayang si Kiehl's affiliate isriwil 🥲 blm nemu lg penggantinya",7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,"aku pake SK II ga cocok malah bruntus, jd ganti ke Kiehl's ga kalah nampol. Cm sayang si Kiehl's affiliate isriwil 🥲 blm nemu lg penggantinya","aku pake SK II ga cocok malah bruntus, jd ganti ke Kiehl's ga kalah nampol. Cm sayang si Kiehl's affiliate isriwil 🥲 blm nemu lg penggantinya",Negative,0.5,False,False,True,True,False,False,False,True,True,Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Uncertain,"Adjudikasi menetapkan Uncertain karena bukti polaritas tidak cukup konsisten atau membutuhkan konteks tambahan. Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,human_adjudicated_label
development,7358682351831761670,pengen nyoba skincare kek gitu tapi takut cocok trs klo cocok ga sanggup beli lgi soalny blm kerja😭,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;question;slang,,pengen nyoba skincare kek gitu tapi takut cocok trs klo cocok ga sanggup beli lgi soalny blm kerja😭,pengen nyoba skincare kek gitu tapi takut cocok trs klo cocok ga sanggup beli lgi soalny blm kerja😭,Unknown,0.0,False,True,True,True,False,False,False,False,True,Negative,Menunjukkan kekhawatiran atau ketidaknyamanan yang dominan terkait keamanan/hasil produk.,Uncertain,Memuat sinyal positif dan negatif yang sama-sama kuat; tidak ada polaritas yang jelas dominan.,Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Menunjukkan kekhawatiran atau ketidaknyamanan yang dominan terkait keamanan/hasil produk.",Negative,human_adjudicated_label
development,7358669395169297157,kdang klo ngliat yg kek gini jdi pgen iktan nyoba tpi ngeri bkanx mlus malah gradkan prah soalx kulit sangat² sensian 😭😭😭😭,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,,kdang klo ngliat yg kek gini jdi pgen iktan nyoba tpi ngeri bkanx mlus malah gradkan prah soalx kulit sangat² sensian 😭😭😭😭,kdang klo ngliat yg kek gini jdi pgen iktan nyoba tpi ngeri bkanx mlus malah gradkan prah soalx kulit sangat² sensian 😭😭😭,Negative,0.5,False,True,True,True,False,False,False,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7359708297187328774,Ini aman buat bumil ga ya ?,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,Ini aman buat bumil ga ya ?,Ini aman buat bumil ga ya ?,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7359457922583479046,retinol tuh cuman untuk kulit berjerawat / sensitif ya ? kalo kulit normal cenderung kering boleh pake gak sih kak ?,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,,retinol tuh cuman untuk kulit berjerawat / sensitif ya ? kalo kulit normal cenderung kering boleh pake gak sih kak ?,retinol tuh cuman untuk kulit berjerawat / sensitif ya ? kalo kulit normal cenderung kering boleh pake gak sih kak ?,Negative,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
development,7358089940905542405,Mba aku pake D’Alba kok gak sebagus kulit mu sampe beli Double serum tapi muka ku ttp buluk,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,,Mba aku pake D’Alba kok gak sebagus kulit mu sampe beli Double serum tapi muka ku ttp buluk,Mba aku pake D’Alba kok gak sebagus kulit mu sampe beli Double serum tapi muka ku ttp buluk,Positive,0.5,False,True,True,True,False,False,True,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
